# Is used to indicate the line is a comment. 
# Fields that are required to add an item are indicated by an asterisk *.
# Additional fields required in order to put the item into the'Installed' state are indicated by a double asterisk **.
# The item's name must be unique within its Location.
# Values provided for make and model must match an entry from the dcTrack Make and Model lists.
# Values provided for location and cabinet must be an existing dcTrack Location and Cabinet.
# Depth Postion can be any unoccupied position on Front or Back auxilliary rails as viewed from cabinet rear.
# Cabinet Side can be any unoccupied position on Left or Right auxilliary rails as viewed from cabinet rear.
# U Position can be any unoccupied position on the designated rails that can accommodate the RU size of the item from this point and above.
# IP Address Port Name is used to assign the IP Address to  a specific item data port.  If omitted the IP Address will be assigned to the item's first data port.
# PX Username and PX Password are only used with Raritan Rack PDUs.
# SNMP Write Community String can be replaced by the appropriate set of SNMPv3 related columns if required.
# Status can be set to Planned (by default if blank or omitted) Installed or Storage.
# Operation *, Object *, Make*,Model*,Serial Number,Asset Tag,eAsset Tag,Name*,New Name,Alias,Type,Function,Contact,Contact Team,Customer,Status,Planned Decomm. Date,Planning Date,Location*,New Location,Location Reference,Cabinet**,U Position,Rails Used**,Orientation**,Project Number,PO Number,Purchase Price,Purchase Date,Installation Date,SLA Profile,Contract Number,Contract Amount,Contract Start Date,Contract End Date,Notes,Custom Field Request Note,Custom Field Room Sensor,IP Address,IP Address Port Name,Proxy Index,SNMP3 Enabled,SNMP3 User Name,SNMP3 Authorization Level,SNMP3 Authorization Protocol,SNMP3 Authorization PassKey,SNMP3 Privacy Protocol,SNMP3 Privacy PassKey,SNMP Write Community String,PX User Name,PX Password,Group,No. in Group,is Archived
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I7900069","","","4A65B1","","PDU-B11-8L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A65","39","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH14","10.218.77.111","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I7900070","","","4A65B2","","PDU-B11-12L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A65","38","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH14","10.218.77.111","eth1","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I7900038","","","4A65R1","","PDU-A11-8L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A65","42","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH14","10.218.77.111","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I7700009","","","4A65R2","","PDU-A11-12L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4A65","41","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH14","10.218.77.111","eth1","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH27","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B01","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","127","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH29","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B06","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","129","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00029","","","4B17B1","","PDU-LG5-B8-10L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B17","36","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.132","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00049","","","4B17B2","","PDU-LG5-B8-10L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B17","37","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.132","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00103","","","4B17R1","","PDU-LG5-A8-10L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B17","39","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.132","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00106","","","4B17R2","","PDU-LG5-A8-10L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B17","40","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.132","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00040","","","4B18B1","","PDU-LG5-B8-11L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B18","36","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.133","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00041","","","4B18B2","","PDU-LG5-B8-11L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B18","37","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.133","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00091","","","4B18R1","","PDU-LG5-A8-11L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B18","39","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.133","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00109","","","4B18R2","","PDU-LG5-A8-11L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B18","40","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.133","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH31","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B18","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","131","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00055","","","4B19B1","","PDU-B8-11L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B19","36","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.134","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00031","","","4B19B2","","PDU-LG5-B8-12L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B19","37","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.134","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00102","","","4B19R1","","PDU-LG5-A8-11L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B19","39","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.134","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00101","","","4B19R2","","PDU-LG5-A8-12L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B19","40","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.134","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00042","","","4B20B1","","PDU-LG5-B8-14L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B20","36","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.135","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00044","","","4B20B2","","PDU-LG5-B8-15L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B20","37","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.135","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00096","","","4B20R1","","PDU-LG5-A8-14L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B20","39","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.135","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00098","","","4B20R2","","PDU-LG5-A8-15L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B20","40","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.135","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00033","","","4B27B1","","PDU-LG5-B8-17L2","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B27","37","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.142","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00054","","","4B27B2","","PDU-LG5-B8-3L1","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B27","38","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.142","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00085","","","4B27R1","","PDU-LG5-A8-17L2","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B27","39","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.142","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00089","","","4B27R2","","PDU-LG5-A8-3L1","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B27","40","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH31","10.218.77.142","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH28","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B29","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","128","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH24","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B32","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","124","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Emerson","uf-lts16-1p ATS","21023521902168720061","MS010659","","MS010659","","","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B33","20","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1206R-K2","18J6C00006","","","4B34B3","","PDU-LG5-B8-1L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B34","34","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.149","eth1","5","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1206R-K2","18J6C00008","","","4B34B4","","PDU-LG5-B8-1L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B34","35","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.149","eth1","7","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1206R-K1","18J6C00013","","","4B34R3","","PDU-LG5-A8-1L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B34","37","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.149","eth1","6","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1206R-K1","18J6C00016","","","4B34R4","","PDU-LG5-A8-1L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B34","38","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.149","eth1","8","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Emerson","uf-lts16-1p ATS","21023521902166EC0012","MS010650","","MS010650","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B35","20","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","","","","false","","","","","","","","","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH25","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B36","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","125","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Emerson","uf-lts16-1p ATS","2.10235E+19","MS010652","","MS010652","","4B36ATSU20","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B36","20","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.206","eth1","","false","","","","","","","private","","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Emerson","uf-lts16-1p ATS","21023521902167180042","MS010709","","MS010709","","4B37ATSU20","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B37","20","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Emerson","uf-lts16-1p ATS","2.10235E+19","MS010654","","MS010654","","4B43ATSU20","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B43","20","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.207","eth1","","false","","","","","","","private","","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Emerson","uf-lts16-1p ATS","21023521902188820026","MS011305","","MS011305","","ATS2  02352190","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","4B43 U25","4B43","25","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","","","","","","","","","","","","","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Emerson","uf-lts16-1p ATS","2.10235E+19","MS010656","","MS010656","","4B44ATSU20","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B44","20","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.208","eth1","","false","","","","","","","private","","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH19","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B45","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","119","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"LG5 Temp Humidity Sensor","LG5 Temp Humidity Sensor","","","","LG5 TH20","","","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B51","Above","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.212.12.23","Eth01","120","false","","","","","","","power1Qread","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00048","","","4B52B1","","PDU-LG5-B11-4L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B52","38","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.163","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00037","","","4B52B2","","PDU-LG5-B11-5L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B52","39","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.163","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00100","","","4B52R1","","PDU-LG5-A11-4L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B52","41","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.163","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00097","","","4B52R2","","PDU-LG5-A11-5L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B52","42","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.163","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00032","","","4B53B1","","PDU-LG5-B11-5L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B53","38","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.164","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00053","","","4B53B2","","PDU-LG5-B11-5L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B53","39","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.164","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00112","","","4B53R1","","PDU-LG5-A11-5L2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B53","41","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.164","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00108","","","4B53R2","","PDU-LG5-A11-5L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B53","42","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.164","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00047","","","4B54B1","","PDU-LG5-B10-5L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B54","38","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.165","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I6C00051","","","4B54B2","","PDU-LG5-B10-6L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B54","39","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.165","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00111","","","4B54R1","","PDU-LG5-A10-5L3","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B54","41","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.165","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I6C00094","","","4B54R2","","PDU-LG5-A10-6L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B54","42","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.165","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I7900063","","","4B60B1","","PDU-B11-BL2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B60","39","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.171","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I7900054","","","4B60B2","","","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B60","38","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH14","10.218.77.171","eth1","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I7700011","","","4B60R1","","PDU-A11-BL2","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B60","42","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.171","Eth01","3","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","18I7700013","","","4B60R2","","PDU-A11-BL1","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B60","41","Both","Item Rear Faces Cabinet Front","","","0.0","","","","","0.0","","","","","LG5 TH14","10.218.77.171","eth1","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I7700002","","","4B61B1","","PDU-B11-3L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B61","39","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.172","Eth01","1","false","","","","","","","private","admin","","0","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K1","","","","4B61B2","","","","","","","","Planned","","","CAVCTR > FLOOR LG5 > IMC4","","","4B61","38","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.172","eth1","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-RACKABLE,"Raritan","PX3-1292R-K2","18I7700010","","","4B61R1","","PDU-A11-3L1","","","","","","Installed","","","CAVCTR > FLOOR LG5 > IMC4","","","4B61","42","Both","Item Front Faces Cabinet Front","","","0.0","","","","","0.0","","","","","","10.218.77.172","Eth01","3","false","","","","","","","private","admin","","0","0","FALSE"
